label,sampler,converged,parameter,q16,median,q84,config_hash,profile,epoch_id,fit_model,error_minus,error_plus
Synthetic / NICER-inspired,emcee,True,tin,0.6460254409208342,0.6519253499602002,0.6617523973363849,d17357d31d720259,smoke,E08,educational_powerlaw,0.005899909039365991,0.009827047376184672
Synthetic / NICER-inspired,emcee,True,ndisk,7668.628733361473,8035.75111436797,8376.940482970884,d17357d31d720259,smoke,E08,educational_powerlaw,367.12238100649756,341.1893686029134
Synthetic / NICER-inspired,emcee,True,gamma,2.1272142617902436,2.1444227092814265,2.1574841730261682,d17357d31d720259,smoke,E08,educational_powerlaw,0.017208447491182888,0.013061463744741708
Synthetic / NICER-inspired,emcee,True,norm,0.25954334370152166,0.26813138177047857,0.27314934017225234,d17357d31d720259,smoke,E08,educational_powerlaw,0.008588038068956916,0.00501795840177377
